review,review_datetime,upvote_count,app_rating,data_source,app_name
"My friend had 2 drivers who, one stole one of her sandwiches out of the bag. He opened up the taped up bag. So she reported it and asked for a refund. Grub Hub refunded her for that. THEN her second driver 2 weeks later, got to our street, sat at the light, and then marked the food delivered and drove away. He did not even drive up to the apartments, just marked it delivered at the light. They refused her a refund and flagger her account after she reported this. They let drivers steal from you",2025-01-30 08:52:39,0,1,Google Play,GrubHub
Great app for easy ordering,2025-01-30 07:25:14,0,5,Google Play,GrubHub
Good,2025-01-30 00:56:43,0,5,Google Play,GrubHub
"I put everything I had into this, they don't know when your sick and won't let you mark it. They will decrease your rating and don't care. Going into the 7th year traveled the bottom half of the USA for them but decreased our salaries by 50percent ...and get this they want to go to computers.. well not just me but allot of people went into debt for them. ( Cars and stuff)Thank god I dug myself half out. But it still doesn't change the fact I'm sick and cannot mark it but I stead get a bad rating",2025-01-29 22:14:46,0,4,Google Play,GrubHub
they let me adjust orders to my taste unlike doord..h. sushi is personal.,2025-01-29 20:51:57,0,5,Google Play,GrubHub
very cool service.....,2025-01-29 19:54:58,0,5,Google Play,GrubHub
App doesn't work? Didn't allow me to process or edit the order,2025-01-29 19:16:27,0,1,Google Play,GrubHub
"I seldom use the app, but when I do it is to order food for a crowd. I received a push notification for $5 off, and asked everyone for their order. In the order screen, there is a line that reads: 'Promo will be applied at checkout' leading me to believe the promo will be applied. After going through the trouble of inputting my group's order I am notified the 'promo code has expired' in the payment process screen. This seems incompetent at best and deceptive at worst. Deleting the app",2025-01-29 18:40:49,8,1,Google Play,GrubHub
If you like items to constantly be missing then this is thr app for you,2025-01-29 17:23:53,0,1,Google Play,GrubHub
alot of fees just for food,2025-01-29 17:15:42,0,3,Google Play,GrubHub
amazing,2025-01-29 15:53:46,0,5,Google Play,GrubHub
"I've had six deliveries end up at the wrong address. Customer service told me to just edit my delivery instructions. I updated them and rechecked my address. A driver just told me I do not know where I live because they've had no issues delivering with the app. Yet no other delivery app, using the same address, has had issues. I was told my food was delivered. It was not. I'd sent a picture of my door, drew a route on the map, stood outside, re-sent my address to be told I was a waste of time.",2025-01-29 15:44:06,9,1,Google Play,GrubHub
Every single thing you order arrives either cold or it's late. For the premium price that you pay it is not worth it. Grubhub needs to issue food warming bags to their drivers if they want to stay in business.,2025-01-29 15:42:52,0,1,Google Play,GrubHub
good,2025-01-29 15:29:44,0,5,Google Play,GrubHub
always on time,2025-01-29 14:45:58,0,5,Google Play,GrubHub
very good clean and tasty,2025-01-29 14:01:49,0,5,Google Play,GrubHub
"I have issues with GrubHub, the service constantly puts my destination on GPS as across the street. I don't know why, but it's happened so much I've put extensive directions.",2025-01-29 12:14:00,0,4,Google Play,GrubHub
awesome,2025-01-29 11:21:58,0,5,Google Play,GrubHub
"some fast food places need to get their act together. For example I received 2 all fat chicken nuggets from KFC, and my order from Wendy's was wrong. There was nothing I could do. Credits have to be done immediately. The problem is their app often doesn't work. Asking to cancel one's account is like a dog chasing his tail. Eventually Grubhub fixed their app , but due to the length of time I couldn't get a refund. I ordered twice. Both shoppers did not read my directions. Therefore, no delivery.¹",2025-01-29 09:44:13,0,2,Google Play,GrubHub
"thieves all of them...grubhub themselves and the drivers. if you submit ""too many"" complaints, grubhub wont compensate you. The drivers hardly ever follow directions and who knows where the food is put when they just leave it somewhere with a mystery photo. I do not recommend any of the food delivery apps as they are all the same. Best left for ordering once a year or so lol",2025-01-28 21:37:32,0,1,Google Play,GrubHub
I throw a little party each time an order is correct and on time. I don't throw a lot of parties.,2025-01-28 20:47:40,0,1,Google Play,GrubHub
was unable to accept my gift card number,2025-01-28 20:42:05,0,1,Google Play,GrubHub
Usually on time and delivered as expected.,2025-01-28 20:34:14,0,4,Google Play,GrubHub
"Buyer beware! If something goes wrong with your order like it was not delivered, they refuse to give you a refund. You will spend towards of 30 minutes trying to contact them, and you will have to eventually speak to an ""escalation agent"". They'll still refuse to give your money back, and instead give you a GrubHub credit that lasts only 30 days, that doesn't even cover your entire loss. I almost never take time for negative reviews, but this experience left a very bad taste in my mouth.",2025-01-28 20:09:18,0,1,Google Play,GrubHub
make sure food is always sealed and kept hot 🔥,2025-01-28 19:24:16,0,4,Google Play,GrubHub
"I started using these food delivery services 2 or 3 years ago, D.D. first as that was the name I recognized the most, but latley the service in my area (New Port Richey Fl.) constantly cold, they NEVER read the note saying ""my front door swings out, please leave delivery anywhere but right in front, cause It gets knocked over when I open the door"" legit EVERY time,, its a toss up if u receive a drink or side, BUT Grub hub has been Amazing, day & night from DD, so I'm all G.H. now!",2025-01-28 19:23:26,0,5,Google Play,GrubHub
"Never using grubhub again. Waited 2 hours for my food, then the food i got was all wrong. I understand that it's not all grub hubs fault, but they wouldn't issue me a full refund, and would only do grubhub credit so I had to use grubhub again. Just use doordash or Uber eats",2025-01-28 18:57:02,0,2,Google Play,GrubHub
Why give an option to favorite a restaurant if you don't have an option that lists everything you favorite.,2025-01-28 18:19:58,0,1,Google Play,GrubHub
Worst of the food delivery services.,2025-01-28 17:53:14,0,2,Google Play,GrubHub
Won't accept my PayPal card if I can't pay for anything there's no point in the app,2025-01-28 15:29:01,0,1,Google Play,GrubHub
love my grub hub,2025-01-28 15:18:28,0,5,Google Play,GrubHub
Always good,2025-01-28 12:07:12,0,5,Google Play,GrubHub
Pro tip: never tip your driver because they're going to give you cold food anyways. horrible garbage app. never had 1 even remotely alright experience.,2025-01-28 10:45:50,0,1,Google Play,GrubHub
Great Service.,2025-01-28 10:40:52,0,5,Google Play,GrubHub
"sometimes, the grub hub doesn't resolve missing orders and items",2025-01-28 10:27:29,0,2,Google Play,GrubHub
Significantly more expensive than competitors even with their subscription and no Wingstop... Such a crime,2025-01-28 08:18:23,0,1,Google Play,GrubHub
great,2025-01-27 23:40:00,0,5,Google Play,GrubHub
"services from this app vary dramatically from food to drivers to customer services, and that doesn't necessarily mean it's a good thing. you can have a speedy driver and cold food or have your order delivered to the wrong location if you happen to be working, and not enough deals appear to save enough from making it worth convincing that delivery is better then pick up. Continuing using this app shows how terrible their customer service is at this point. Still disappointed.",2025-01-27 22:22:21,18,1,Google Play,GrubHub
Five stars until I find something wrong. Paid for the upgrade and if I use it often enough it pays for itself.,2025-01-27 21:29:13,0,5,Google Play,GrubHub
great pizza and one of the better places to order from. pretty fast in making them too once an order is placed. I'm a frequent visitor here.,2025-01-27 21:23:25,0,5,Google Play,GrubHub
awesome place and great food!,2025-01-27 20:32:26,0,5,Google Play,GrubHub
"Two consecutive food deliveries had to be cancelled because they can't get the food delivered, which is their only job. They don't even deserve 1 star to be honest.",2025-01-27 19:20:48,0,1,Google Play,GrubHub
good service variety of places to choose from,2025-01-27 17:59:22,0,5,Google Play,GrubHub
App put in my order for I could put in me driver's yip. Now I can't figure out how to tip. Now it won't let me post my review.,2025-01-27 17:55:15,0,1,Google Play,GrubHub
"Cannot order anything due to ""payment error"" doesnt want to take any payment form because they are ""incorrect"" and software starts freaking out not letting me cancel or edit my order. Takes off my credit card after that for no reason. Got the app to do absolutely nothing",2025-01-27 15:28:28,0,1,Google Play,GrubHub
My order was cancelled right on the last minute of expected delivery. It was already an hour late from original order time. Because I am hungry and sick I didn't want to be out spreading my germs I redid the order. Now the EXACT SAME THING IS HAPPENING over 2 hours later. I just want to eat. I just want my food. FML,2025-01-27 14:43:11,0,1,Google Play,GrubHub
"Small increase in prices compared to buying directly, but time is money! Sometimes, I don't have time to drive to get food or to make food. Thanks (I guess, XD LOL) Amazon Prime for covering the delivery fees and some of the service fee.",2025-01-27 14:26:17,2,5,Google Play,GrubHub
I have no problems with this app. It has always worked for me.,2025-01-27 13:43:51,0,5,Google Play,GrubHub
"At first, I liked grubhub, no problems at all until it came time for a refund for product not give from resturant. I have been waiting a whole month for my refund, and all they can say is check with your bank. I have been checking with my bank all month and nothing. I never have that problem with Door Dash, or Uber Eats, I guess I will just stick to who I know. Very poor customer service 😡 would not recommend.",2025-01-27 13:32:56,1,1,Google Play,GrubHub
